benefit_class,object_type,object_id,source_mod,source_file,current_status,decision,formula_or_policy,evidence,confidence,codex_action
empire_country_modifier,starbase_module,waystation_logistics_hub,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt,detected_unvalued,detected_only_non_scoring_policy,"Detected-only: empire/country modifier, empire-limit, or text signal exists, but no scoped numeric local build-plan formula is defined. This class should not become a generic positive score.","Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for starbase_module:waystation_logistics_hub in Stellaris vanilla/common\starbase_modules\00_waystation_modules.txt.",high,Mark detected-only/non-consumable for build-plan scoring; add explicit per-modifier formulas later only for parsed numeric modifier keys.
empire_country_modifier,starbase_module,waystation_reaver_stronghold,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt,detected_unvalued,detected_only_non_scoring_policy,"Detected-only: empire/country modifier, empire-limit, or text signal exists, but no scoped numeric local build-plan formula is defined. This class should not become a generic positive score.","Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for starbase_module:waystation_reaver_stronghold in Stellaris vanilla/common\starbase_modules\00_waystation_modules.txt.",high,Mark detected-only/non-consumable for build-plan scoring; add explicit per-modifier formulas later only for parsed numeric modifier keys.
empire_country_modifier,starbase_module,waystation_recruitment_office,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt,detected_unvalued,detected_only_non_scoring_policy,"Detected-only: empire/country modifier, empire-limit, or text signal exists, but no scoped numeric local build-plan formula is defined. This class should not become a generic positive score.","Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for starbase_module:waystation_recruitment_office in Stellaris vanilla/common\starbase_modules\00_waystation_modules.txt.",high,Mark detected-only/non-consumable for build-plan scoring; add explicit per-modifier formulas later only for parsed numeric modifier keys.
empire_country_modifier,starbase_module,waystation_trader_proxy_office,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt,detected_unvalued,detected_only_non_scoring_policy,"Detected-only: empire/country modifier, empire-limit, or text signal exists, but no scoped numeric local build-plan formula is defined. This class should not become a generic positive score.","Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for starbase_module:waystation_trader_proxy_office in Stellaris vanilla/common\starbase_modules\00_waystation_modules.txt.",high,Mark detected-only/non-consumable for build-plan scoring; add explicit per-modifier formulas later only for parsed numeric modifier keys.
empire_country_modifier,building,xeno_geology_holomuseum,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt,detected_unvalued,detected_only_non_scoring_policy,"Detected-only: empire/country modifier, empire-limit, or text signal exists, but no scoped numeric local build-plan formula is defined. This class should not become a generic positive score.","Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for building:xeno_geology_holomuseum in Stellaris vanilla/common\buildings\21_grand_archive_buildings.txt.",high,Mark detected-only/non-consumable for build-plan scoring; add explicit per-modifier formulas later only for parsed numeric modifier keys.
direct_resource_support,zone,zone_mem_lunatics_energy,More Events Mod,common\zones\mem_zones.txt,detected_unvalued,detected_only_non_scoring_policy,Detected-only for this row: direct-resource terms were found by text/structural signal while benefit_amount remains 0. Parsed direct resource output rows are already numeric elsewhere; do not invent a resource amount here.,"Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for zone:zone_mem_lunatics_energy in More Events Mod/common\zones\mem_zones.txt.",high,Exclude this row from numeric scoring; keep it as a detection tag and rely only on parsed direct_output/job_output resource columns for economic-plan amounts.
direct_resource_support,zone,zone_mem_lunatics_energy_spiritualist,More Events Mod,common\zones\mem_zones.txt,detected_unvalued,detected_only_non_scoring_policy,Detected-only for this row: direct-resource terms were found by text/structural signal while benefit_amount remains 0. Parsed direct resource output rows are already numeric elsewhere; do not invent a resource amount here.,"Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for zone:zone_mem_lunatics_energy_spiritualist in More Events Mod/common\zones\mem_zones.txt.",high,Exclude this row from numeric scoring; keep it as a detection tag and rely only on parsed direct_output/job_output resource columns for economic-plan amounts.
empire_country_modifier,zone,zone_mem_vazuran_spare_parts_secondary,More Events Mod,common\zones\mem_vazuran_zones.txt,detected_unvalued,detected_only_non_scoring_policy,"Detected-only: empire/country modifier, empire-limit, or text signal exists, but no scoped numeric local build-plan formula is defined. This class should not become a generic positive score.","Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for zone:zone_mem_vazuran_spare_parts_secondary in More Events Mod/common\zones\mem_vazuran_zones.txt.",high,Mark detected-only/non-consumable for build-plan scoring; add explicit per-modifier formulas later only for parsed numeric modifier keys.
empire_country_modifier,zone,zone_mem_vazuran_spare_parts_secondary_ancestors,More Events Mod,common\zones\mem_vazuran_zones.txt,detected_unvalued,detected_only_non_scoring_policy,"Detected-only: empire/country modifier, empire-limit, or text signal exists, but no scoped numeric local build-plan formula is defined. This class should not become a generic positive score.","Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for zone:zone_mem_vazuran_spare_parts_secondary_ancestors in More Events Mod/common\zones\mem_vazuran_zones.txt.",high,Mark detected-only/non-consumable for build-plan scoring; add explicit per-modifier formulas later only for parsed numeric modifier keys.
direct_resource_support,zone,zone_minerals_hive,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt,detected_unvalued,detected_only_non_scoring_policy,Detected-only for this row: direct-resource terms were found by text/structural signal while benefit_amount remains 0. Parsed direct resource output rows are already numeric elsewhere; do not invent a resource amount here.,"Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for zone:zone_minerals_hive in Planetary Diversity - More Arcologies/common\zones\04_secondary_zones.txt.",high,Exclude this row from numeric scoring; keep it as a detection tag and rely only on parsed direct_output/job_output resource columns for economic-plan amounts.
direct_resource_support,zone,zone_minerals_nexus,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt,detected_unvalued,detected_only_non_scoring_policy,Detected-only for this row: direct-resource terms were found by text/structural signal while benefit_amount remains 0. Parsed direct resource output rows are already numeric elsewhere; do not invent a resource amount here.,"Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for zone:zone_minerals_nexus in Planetary Diversity - More Arcologies/common\zones\04_secondary_zones.txt.",high,Exclude this row from numeric scoring; keep it as a detection tag and rely only on parsed direct_output/job_output resource columns for economic-plan amounts.
direct_resource_support,zone,zone_pd_trade_market,Planetary Diversity - More Arcologies,common\zones\pd_zones.txt,detected_unvalued,detected_only_non_scoring_policy,Detected-only for this row: direct-resource terms were found by text/structural signal while benefit_amount remains 0. Parsed direct resource output rows are already numeric elsewhere; do not invent a resource amount here.,"Benefit taxonomy row: valuation_status=detected_unvalued, formula_status=detected_no_formula, evidence_kind=text_or_structural_signal, benefit_amount=0.0 Blocker row status=detected_unvalued for zone:zone_pd_trade_market in Planetary Diversity - More Arcologies/common\zones\pd_zones.txt.",high,Exclude this row from numeric scoring; keep it as a detection tag and rely only on parsed direct_output/job_output resource columns for economic-plan amounts.
